Date,Open,High,Low,Close
19-Dec-13,12541.65,12572.8,12437.45,12494.15
20-Dec-13,12499.15,12693.95,12499.15,12678.2
23-Dec-13,12641.6,12818.65,12641.6,12748.35
24-Dec-13,12764.55,12812.15,12724.8,12768.55
26-Dec-13,12801.25,12942,12768.45,12798.8
27-Dec-13,12849.2,12941.8,12847.45,12903.05
30-Dec-13,12949.2,12979,12838.4,12880.15
31-Dec-13,12917.75,12942.7,12854,12933.25
1-Jan-14,12967.5,13012.85,12942.2,12987.05
4-Jan-14,13529.3,13529.3,13328.25,13423.2
7-Jan-14,16542.55,16676.6,16531.45,16610.7
8-Jan-14,16152.25,16429.55,16131.4,16175.25
9-Jan-14,16804.9,17145.35,16804.9,17136.05
10-Jan-14,17000.3,17120.25,16912.75,16929.65
12-Jan-14,18629.25,18695.15,18547.65,18563.45
13-Jan-14,12582.15,12676.35,12517.4,12558.25
14-Jan-14,12540.4,12614.9,12538.15,12560.75
15-Jan-14,12587.9,12648.9,12545.3,12611.35
16-Jan-14,12627.7,12649.4,12473.9,12490.4
17-Jan-14,12481.85,12507.7,12300.85,12337.2
20-Jan-14,12329.85,12481.45,12326.05,12471.25
21-Jan-14,12489.45,12545.1,12463.9,12484
22-Jan-14,12479.05,12537.25,12463.7,12509
23-Jan-14,12483.5,12504.8,12449.15,12479.45
24-Jan-14,12444.3,12460.05,12257.5,12270.3
27-Jan-14,12165.4,12165.4,11894.55,11911.05
28-Jan-14,11914.5,12011.05,11847.65,11893.2
29-Jan-14,11959.25,12023.95,11944.15,11960.8
30-Jan-14,11852.55,11852.55,11704.25,11729.65
31-Jan-14,11780.4,12017.25,11780.4,11993.05
1-Feb-14,12987.7,13088.95,12696.95,12717.8
4-Feb-14,13507.3,13605.65,13486.05,13591.3
5-Feb-14,13673.4,13728.6,13631.1,13657.7
6-Feb-14,15576,15783.5,15571.75,15772.35
7-Feb-14,16720.9,16968.05,16720.9,16949.05
9-Feb-14,17145.8,17320.5,17145.8,17257.9
12-Feb-14,18526.85,18705.6,18455.35,18667.2
13-Feb-14,11974,11982.5,11770.95,11794.35
14-Feb-14,11826.2,11856.25,11709.65,11814.5
17-Feb-14,11844.1,11859.1,11741.25,11819.35
18-Feb-14,11830.25,11950.5,11821.1,11928.5
19-Feb-14,11936.85,11999.7,11936.85,11977.15
20-Feb-14,11906.2,11992.05,11899.25,11944.45
21-Feb-14,11974.9,12041.2,11974.9,12033.25
24-Feb-14,12040.75,12048.7,12003.65,12026.6
25-Feb-14,12066.55,12113.45,12035.85,12047.8
26-Feb-14,12062.95,12085.55,12018.8,12035.55
28-Feb-14,12077.8,12213.35,12071.8,12180
1-Mar-14,12677.1,12793.8,12649.95,12783.1
2-Mar-14,11971.8,12007.9,11850.35,11867.85
3-Mar-14,12168.65,12262.2,12125.85,12167
4-Mar-14,13554.45,13598.1,13404.85,13484.05
6-Mar-14,15849.6,15949,15787.65,15908.85
7-Mar-14,17022.9,17037.05,16837,16891.85
9-Mar-14,17315.3,17440,17310.4,17386.05
11-Mar-14,17766.35,17843.95,17698.25,17821.65
12-Mar-14,18713.05,18958.3,18713.05,18924.9
13-Mar-14,12606,12722.85,12465.55,12512.6
14-Mar-14,12478.85,12546.3,12407.45,12534.15
18-Mar-14,12573.8,12763.45,12573.8,12728.55
19-Mar-14,12783.45,12831.25,12730.8,12786.85
20-Mar-14,12761.2,12794.8,12674,12688.05
21-Mar-14,12738.4,12809.5,12738.4,12759
22-Mar-14,12782.55,12837.15,12782.55,12822.5
24-Mar-14,12862.55,12909.9,12831,12871.05
25-Mar-14,12850.1,12950.3,12845.4,12934
26-Mar-14,12976.75,13001.95,12878.2,12948.95
27-Mar-14,12952.1,13086.95,12950.45,13019.1
28-Mar-14,13072.9,13317.65,13072.9,13297.95
31-Mar-14,13358.45,13488.2,13319.55,13469.05
2-Apr-14,11783.95,11941.05,11725.55,11915.3
3-Apr-14,12175,12294.55,12166.65,12284.05
4-Apr-14,13479.9,13546.2,13430.1,13487.15
6-Apr-14,15911.7,16055.7,15911.7,16044.55
7-Apr-14,16919.45,16998.3,16771.15,16932.55
8-Apr-14,16223.65,16401,16223.65,16377.15
9-Apr-14,17354.4,17374.9,17184.8,17358.35
12-Apr-14,18970.2,19031.4,18856.95,18970.25
15-Apr-14,13820.1,13862,13546.85,13574.7
16-Apr-14,13582.35,13706.3,13447.2,13472.1
17-Apr-14,13524.75,13664.15,13512.85,13657.9
21-Apr-14,13695.25,13814.7,13695.25,13805
22-Apr-14,13840.45,13891.7,13806.6,13830.25
23-Apr-14,13849.75,13939.8,13798.6,13827.15
25-Apr-14,13853.4,13943.35,13826,13878.6
28-Apr-14,13900.35,13939.2,13828.65,13900.3
29-Apr-14,13944.05,13981.8,13741.6,13766.1
30-Apr-14,13790.95,13876.4,13445.55,13587.3
2-May-14,11940.35,12011.45,11915.35,11980.85
3-May-14,12347.65,12381.65,12288.15,12355
5-May-14,13655.55,13736.9,13618,13649.45
6-May-14,16104,16290.4,16010.1,16279.6
8-May-14,16411.3,16459.05,16295.95,16448.25
9-May-14,17377.25,17443.15,17246.25,17367.25
11-May-14,17866.8,17967.1,17733.7,17773.8
12-May-14,18995.7,19080.9,18790.25,18836.75
13-May-14,14134.05,14426.8,14134.05,14344
14-May-14,14379,14628.65,14362.2,14605.75
15-May-14,14629.6,14731.65,14461,14527.45
16-May-14,14826.75,15388.15,14702.9,14876.45
19-May-14,15037.75,15518.7,15037.75,15489.25
20-May-14,15641.15,15662.1,15441.65,15527.9
21-May-14,15602.45,15640.05,15385,15529.65
22-May-14,15692.25,15864.65,15662.8,15786.25
23-May-14,15899.4,16085.05,15853.6,16062.35
26-May-14,16219,16395.6,15440.3,15777.5
27-May-14,15790.5,15790.5,15393.45,15568.45
28-May-14,15590.9,15687.4,15516,15650.1
29-May-14,15640.25,15655.45,15436.1,15464.1
30-May-14,15521.95,15607.55,15406.15,15511.95
1-Jun-14,12806.65,12828.85,12732.85,12804.45
2-Jun-14,12032.35,12071,11938.65,12028
3-Jun-14,12392.5,12527.3,12392.5,12500.3
5-Jun-14,13689.55,13743.35,13633.15,13683.85
6-Jun-14,16395.05,16614.2,16392.15,16601.15
8-Jun-14,16386.8,16540.4,16339.85,16364.1
13-Jun-14,16427.95,16499.7,15849.8,15931.2
16-Jun-14,15904.05,15971.85,15577.85,15962.5
17-Jun-14,15959.8,16210.45,15922.2,16192.75
18-Jun-14,16215.1,16401.95,15942.25,16074
19-Jun-14,16113,16215.9,15912,15954.45
20-Jun-14,15958.4,16058.75,15858.35,15906.95
23-Jun-14,15955.6,16031.9,15875.2,15969.85
24-Jun-14,16000.75,16208.55,16000.75,16176
25-Jun-14,16206.5,16231.55,16142.5,16166.7
26-Jun-14,16164.25,16207.5,16071.1,16090.65
27-Jun-14,16149.55,16245.85,16053.4,16156.55
30-Jun-14,16193.5,16501,16193.5,16486.2
1-Jul-14,12820.35,12865.55,12655.2,12674.9
2-Jul-14,12087.65,12109.45,11998.6,12048.2
3-Jul-14,12541.25,12642.7,12506.25,12628.4
4-Jul-14,13499.95,13545.1,13338.75,13495.05
5-Jul-14,13691.8,13744.5,13577.6,13594.65
7-Jul-14,16966.1,16996.9,16870,16935.05
8-Jul-14,16333.1,16434.25,16284.2,16329.1
10-Jul-14,16884.75,17008.3,16659.6,16694.4
11-Jul-14,17811.8,17918.95,17696.8,17894.3
14-Jul-14,15622.85,15831.95,15538,15760.95
15-Jul-14,15845.05,16143.8,15845.05,16113.05
16-Jul-14,16181.05,16323.3,16091.65,16280
17-Jul-14,16266.3,16478.9,16266.3,16458.35
18-Jul-14,16397.9,16433.5,16261.15,16385.05
21-Jul-14,16449.6,16536.55,16346.65,16381.05
22-Jul-14,16448.4,16527.9,16349.8,16461.3
23-Jul-14,16514.5,16545.4,16296.15,16393.6
24-Jul-14,16417.35,16510.3,16364.45,16418.75
25-Jul-14,16411.25,16483.6,16013.75,16185.35
28-Jul-14,16179.4,16266.9,16114.75,16174.9
30-Jul-14,16154.6,16336.8,16134.3,16310.05
31-Jul-14,16277.4,16391.35,16271.7,16285.7
1-Aug-14,12697.6,12782.8,12663.5,12710.6
5-Aug-14,13632.55,13664.75,13522.05,13570.75
7-Aug-14,16968.15,17003.75,16133.85,16237.5
8-Aug-14,16189.1,16189.1,15963.05,16037.35
9-Aug-14,17442.65,17593.5,17442.65,17581.8
10-Aug-14,16662.6,16767.05,16622.9,16686.15
12-Aug-14,18847.9,18864.2,18556.95,18623.15
13-Aug-14,16287,16409.6,16037.15,16185.05
14-Aug-14,16211.95,16369,16129.55,16360.4
18-Aug-14,16325.4,16631.6,16325.4,16622.4
19-Aug-14,16693.3,16813.1,16693.3,16805.25
20-Aug-14,16831.7,16885.3,16773.15,16841.3
21-Aug-14,16864.8,17034.5,16855.6,16958.45
22-Aug-14,16990.95,17045.4,16931.15,16985.95
25-Aug-14,17018.95,17088.45,16755.95,16793.8
26-Aug-14,16752.4,16833.55,16593.65,16783.55
27-Aug-14,16855.85,16914.3,16737.5,16813.45
28-Aug-14,16858.55,16877.2,16714.55,16764.7
1-Sep-14,12712.45,12739.6,12577.8,12604.75
4-Sep-14,13549.3,13728.75,13549.3,13716.8
5-Sep-14,13557.15,13896.65,13548.05,13880
6-Sep-14,16719.65,16783.1,16617.9,16714.45
7-Sep-14,16226.9,16345.85,15893.05,16035.8
9-Sep-14,17592.3,17674.1,17494.95,17664.5
10-Sep-14,16748.25,17043.65,16748.25,17009.15
12-Sep-14,18596.4,18666.35,18261.95,18310.45
15-Sep-14,17569.65,17629.4,17461.8,17552.1
16-Sep-14,17533.45,17622.7,16984.45,17018.05
17-Sep-14,17111.6,17199.6,16900,17129.9
18-Sep-14,17080.05,17500.1,17070.05,17484.2
19-Sep-14,17506.4,17602.9,17327.4,17361.6
22-Sep-14,17277.05,17392.5,17244.85,17362.05
23-Sep-14,17377.15,17440.3,16964.65,16995.05
24-Sep-14,16976.55,17043.55,16729.8,16923.1
25-Sep-14,16945.2,16979.75,16569.3,16640.5
26-Sep-14,16566.95,16931.8,16520.65,16903.45
29-Sep-14,16913.55,17097.2,16893.9,17002.35
30-Sep-14,16947.3,17203.8,16924.8,17003.85
1-Oct-14,12635.2,12730.25,12550.9,12570.45
2-Oct-14,12068.1,12083.1,11971.2,11983.1
3-Oct-14,12582.3,12717.9,12578.2,12696.05
4-Oct-14,13735.3,13944.5,13716.85,13883
6-Oct-14,16776.4,16776.4,16418.1,16634.15
7-Oct-14,16034.3,16515.2,15703.95,16137.8
9-Oct-14,17603.2,17603.2,17459.6,17489
10-Oct-14,16921.7,16922.25,16672.6,16701.25
11-Oct-14,17946.7,18025.1,17818.3,17924.1
12-Oct-14,18290.7,18532.65,18290.7,18513.1
13-Oct-14,16627.95,16820.35,16529.55,16783.7
14-Oct-14,16856.45,16939.7,16754.9,16837.05
16-Oct-14,16769.05,16883.4,16271.45,16365.15
17-Oct-14,16418.6,16642.15,16346.2,16578.7
20-Oct-14,16815.9,16895.5,16737.35,16841.35
21-Oct-14,16896.3,17025.5,16880.35,16978.75
22-Oct-14,17091.85,17181.2,17091.85,17162.55
23-Oct-14,17262.75,17283.55,17235.5,17250.4
27-Oct-14,17327.6,17327.6,17141.2,17159.75
28-Oct-14,17119.45,17223.9,17119.45,17211.8
29-Oct-14,17294.75,17350.75,17247.1,17306.35
30-Oct-14,17281.25,17453.25,17276.95,17432.35
31-Oct-14,17521.75,17723.05,17497.45,17715.65
2-Nov-14,12000.25,12044.6,11978.85,11987.1
3-Nov-14,12714.1,12781.05,12571.55,12587
4-Nov-14,13821.05,13910.15,13781.85,13816.05
6-Nov-14,16676.65,16773.45,16306.5,16399.8
7-Nov-14,16129.3,16264.4,15591.65,15657.3
8-Nov-14,16157.8,16219.25,16149.85,16191.05
9-Nov-14,17525.7,17591.3,17467.35,17573.5
11-Nov-14,17987.75,18051.3,17917.25,18031.45
12-Nov-14,18490.3,18556.95,18261.25,18353.8
13-Nov-14,18303.15,18335,18055.05,18164.55
14-Nov-14,18199.1,18329.55,18162.85,18260.9
17-Nov-14,18255.9,18414.05,18234.1,18396.45
18-Nov-14,18423.75,18651.95,18423.75,18593.1
19-Nov-14,18621.75,18773,18353,18443.7
20-Nov-14,18503.4,18525.3,18353,18508.45
21-Nov-14,18538.65,18635.7,18461.85,18509.65
24-Nov-14,18582.15,18630.65,18522.35,18570.75
25-Nov-14,18584.05,18592.4,18133.95,18291
26-Nov-14,18231.85,18349.4,18210.65,18283.8
27-Nov-14,18262.35,18416.45,18261,18379.55
28-Nov-14,18438.35,18683.65,18438.35,18568
2-Dec-14,12040.95,12054.95,11948.7,11967.55
3-Dec-14,12573.45,12653.45,12555.3,12595.55
5-Dec-14,13887.15,14084.75,13887.15,14039.55
6-Dec-14,16412.1,16478.25,16281.75,16384
8-Dec-14,16232.75,16335.55,16225.4,16317.65
9-Dec-14,17591.1,17634.95,17540.7,17609.6
11-Dec-14,18090.75,18274.45,18090.75,18228.55
12-Dec-14,18407.05,18492.3,18107.65,18127.95
15-Dec-14,18010.7,18187.25,17968.05,18055.6
16-Dec-14,17954,18013.2,17500.1,17560.35
17-Dec-14,17481.4,17643.95,17040.35,17512.75
18-Dec-14,17750.9,18115,17750.9,18096.8
19-Dec-14,18257.35,18328.1,18082.05,18133.45
22-Dec-14,18139.8,18330.95,18131.15,18299.35
23-Dec-14,18334.1,18418.7,18110.8,18149.15
24-Dec-14,18144.1,18200.15,18062.8,18116.65
26-Dec-14,18146.95,18220.55,18075.1,18207.3
29-Dec-14,18255.6,18446.4,18255.6,18360.85
30-Dec-14,18381.8,18541.05,18339.9,18530.3
31-Dec-14,18513.35,18698.45,18513.35,18677.7
1-Jan-15,18655.65,18752.65,18638,18734.85
4-Jan-15,19445.8,19670.85,19387.5,19634.3
6-Jan-15,19785.55,19867.45,19729.95,19812.65
7-Jan-15,19900.8,20137.4,19886.45,20065.95
9-Jan-15,19900.35,20118.2,19623.7,19752.65
10-Jan-15,19765.1,19808.25,19629.5,19752.4
12-Jan-15,19714.25,19826.95,19710.45,19819.15
13-Jan-15,18775.4,18838.6,18628,18688.5
14-Jan-15,18739.55,18810.3,18588.65,18683.2
15-Jan-15,18943.8,19043.95,18835.65,18926.6
16-Jan-15,18949.1,19126.1,18876.25,19058.55
19-Jan-15,19096.1,19222.2,19096.1,19132.35
20-Jan-15,19193.5,19229.6,19100.5,19169.7
21-Jan-15,19233.15,19291.3,19126.1,19216.45
22-Jan-15,19217.45,19333.95,19142.1,19255.3
23-Jan-15,19406.05,19477.85,19246.6,19462.25
27-Jan-15,19502.9,19570.2,19404.75,19551.05
28-Jan-15,19535.75,19775.7,19513.1,19681.6
29-Jan-15,19665.35,19730.05,19586.55,19665.6
30-Jan-15,19770.45,19834.15,19437.8,19546.45
1-Feb-15,18748.3,18964.3,18748.3,18883.15
2-Feb-15,19572.5,19739.35,19537.3,19729.95
3-Feb-15,19839.25,19991.9,19707.85,19958.1
6-Feb-15,19856.25,19875.8,19389.25,19407.35
7-Feb-15,20151.75,20320.4,20146.35,20285.4
9-Feb-15,19906.4,19979.75,19546.15,19588.55
11-Feb-15,19782.25,19785.2,19610.95,19768
12-Feb-15,19869.6,19883,19756.3,19842.15
13-Feb-15,19639.8,19738.55,19579.95,19661.3
16-Feb-15,19736.95,19792.2,19505.5,19559.5
18-Feb-15,19613.95,19684.3,19566.85,19667.6
19-Feb-15,19760.55,19791.95,19417.05,19645.3
20-Feb-15,19736.3,19789.1,19572.55,19696.4
23-Feb-15,19826.75,19836.5,19493.6,19541.45
24-Feb-15,19573.2,19577.45,19407.2,19527.2
25-Feb-15,19617.05,19665.25,19454.8,19490.25
26-Feb-15,19506.9,19506.9,19199.3,19280
27-Feb-15,19349.5,19729.25,19349.5,19706.5
28-Feb-15,19821.8,19822.25,19397.6,19704.35
2-Mar-15,19811.25,19862.8,19516.3,19552.4
3-Mar-15,19997.45,20113.55,19953.85,20095.35
6-Mar-15,19419.8,19419.8,18818.55,19155.3
7-Mar-15,20320.35,20459.85,20225.2,20263.75
8-Mar-15,20892.6,21050.45,20865,20989.1
9-Mar-15,19728.45,19901.55,19716.75,19795.75
11-Mar-15,19874.35,19899.75,19807.4,19879.65
12-Mar-15,19793.1,19825.9,19671.8,19698.05
13-Mar-15,20176.65,20193.45,19725.4,19759.45
16-Mar-15,19811.45,19811.85,19558.95,19608.75
17-Mar-15,19704.3,19937.6,19704.3,19909.35
18-Mar-15,19977.25,20061.4,19877.85,19955.7
19-Mar-15,20104.2,20217.8,19834.6,19880.9
20-Mar-15,19896.35,19896.35,19532.75,19576.85
23-Mar-15,19620.6,19632.15,19369.6,19404.85
24-Mar-15,19407.45,19469.25,19279.25,19336.45
25-Mar-15,19394.5,19415.2,19310.1,19344.05
26-Mar-15,19276.4,19301.2,19086.05,19112.05
27-Mar-15,19243.6,19243.6,18757.4,19109.2
30-Mar-15,19242.55,19422.6,19242.55,19407.75
31-Mar-15,19510.2,19588.05,19347.8,19441.7
2-Apr-15,19627.85,19636.35,19350.5,19414.35
3-Apr-15,20269.25,20275.7,19813.55,19861.2
5-Apr-15,19305.4,19556.2,19261.85,19523.85
6-Apr-15,19195.1,19236.1,18977.55,19193.1
8-Apr-15,21076.45,21335.45,21009,21305.8
9-Apr-15,19788.8,19788.8,19267.6,19407.6
11-Apr-15,19964.6,19991.1,19879.1,19893.3
12-Apr-15,19594,19666.9,19513.2,19540
13-Apr-15,20399.05,20520.65,20356.1,20503.75
15-Apr-15,20560.3,20611.6,20271.65,20336.05
16-Apr-15,20381.85,20403.85,20020.65,20202.45
17-Apr-15,20210.6,20222,19861.65,19898.9
20-Apr-15,19951.6,19951.7,19354.9,19500.05
21-Apr-15,19545.15,19583.3,19317.6,19372.9
22-Apr-15,19456,19479,19116.45,19384.35
23-Apr-15,19493.35,19602.25,19397,19446.85
24-Apr-15,19487.3,19488.5,19093.6,19161.15
27-Apr-15,19191.55,19212.95,18744.05,18805.3
28-Apr-15,18756.35,19143.6,18676.25,19120.25
29-Apr-15,19159.85,19197.95,19003.2,19163.85
30-Apr-15,19165.8,19243.45,19015.95,19188.95
1-May-15,18902.4,19053,18822.35,18852.1
2-May-15,19423.05,19495.9,19133.2,19196.15
3-May-15,19920.85,19999.4,19785.05,19974.75
5-May-15,19541,19688.1,19494.8,19669.35
6-May-15,19133.25,19333.65,19082.45,19243.85
8-May-15,21441.1,21567.45,21428.85,21499.9
10-May-15,19897.9,20175.45,19897.9,20147.6
11-May-15,19881.7,19881.7,19595.25,19629.3
13-May-15,19120.55,19411.2,19066.9,19384.25
14-May-15,19368.65,19647.45,19262.6,19626.85
15-May-15,19690.5,19772.35,19596.7,19696.25
18-May-15,19770.6,19954.5,19745.65,19930.3
19-May-15,19915.7,20040.8,19840.4,19922.8
20-May-15,20030.9,20101.1,19909,19948.55
21-May-15,19970.75,19986.65,19808.5,19881.4
22-May-15,19937.85,19966.65,19829.4,19901.65
25-May-15,19872.6,19976.75,19800.05,19899.7
26-May-15,19939.8,20027.7,19801.55,19873.8
27-May-15,19729.45,19804.55,19627,19738.4
28-May-15,19756.7,19763.45,19413.4,19592.1
29-May-15,19651.35,19901.75,19611.7,19875.35
1-Jun-15,18752.9,18752.9,18263.6,18312.35
2-Jun-15,19216.6,19287.75,19026.05,19081.6
4-Jun-15,19729.75,19848.95,19635.35,19819.75
5-Jun-15,19611.65,19701.8,18979.7,19024.85
7-Jun-15,20010.3,20413.5,19954.55,20400.3
8-Jun-15,21553.4,21608.8,21439.85,21594.05
10-Jun-15,20267.95,20279.3,20129.25,20198.5
11-Jun-15,19622.1,19664.7,19468.35,19561.75
15-Jun-15,18910.65,19033.5,18864.15,18908.5
16-Jun-15,18946.25,19065.45,18824.4,19027.05
17-Jun-15,19136.8,19421.1,19104.05,19331.15
18-Jun-15,19370,19440.1,19334.2,19415.75
19-Jun-15,19502.95,19609.65,19473.45,19524.6
22-Jun-15,19583.4,19838.85,19530,19819.8
23-Jun-15,19869.15,19960.2,19777.05,19845.35
24-Jun-15,19883.15,19922.55,19683.8,19736.3
25-Jun-15,19687.8,19863.1,19674.7,19842.2
26-Jun-15,19791.5,19855.25,19673.05,19814.1
29-Jun-15,19419.4,19608.55,19303.85,19588.2
30-Jun-15,19621.85,19832.2,19606.7,19825.45
1-Jul-15,18323.4,18424,18133.7,18308.85
4-Jul-15,19885.35,20059.2,19759,20027.75
5-Jul-15,18988.1,18988.1,18358.6,18522.75
7-Jul-15,20447.05,20552.85,20371.65,20493.75
8-Jul-15,21630.95,21667.65,21478.15,21520.3
9-Jul-15,19467.35,19514.95,18919.05,18946.8
10-Jul-15,20209.35,20261.5,20127.2,20202.35
12-Jul-15,19619.95,19647.95,19541.15,19552.25
13-Jul-15,20302.7,20472.85,20270.85,20463.3
14-Jul-15,20521.75,20580.45,20454.65,20505.95
15-Jul-15,20546.5,20591.2,20445.05,20506.4
16-Jul-15,20577.5,20781.65,20564.3,20761.9
17-Jul-15,20851.05,20916.95,20728.65,20880.25
20-Jul-15,20911.15,20931.6,20823,20889
21-Jul-15,20944.3,20944.3,20494.1,20556.55
22-Jul-15,20514.15,20800.85,20483.8,20774.6
23-Jul-15,20860.65,20908.35,20747.85,20789.7
24-Jul-15,20823.25,20864.7,20615.15,20636.7
27-Jul-15,20578.95,20578.95,20353.55,20378.05
28-Jul-15,20417.7,20448.5,20280.15,20325.9
29-Jul-15,20388.3,20485,20354.85,20421.6
30-Jul-15,20516.85,20676.9,20512.35,20571.7
31-Jul-15,20626.95,20881.7,20626.95,20813.35
1-Aug-15,18488.15,18690.55,18476.45,18662.1
4-Aug-15,20136.5,20235.55,20084.2,20180.65
5-Aug-15,18647.95,18968.85,18647.95,18920.35
6-Aug-15,19283.15,19296.65,18925.3,18983.95
7-Aug-15,20323.25,20480,20141.7,20264.3
9-Aug-15,18996.45,19161.5,18631.85,19018.75
10-Aug-15,20225.4,20239.9,19906.65,19955.75
12-Aug-15,19487.6,19581.6,19340.2,19365.2
13-Aug-15,20997.5,21190.7,20756.9,20806.55
14-Aug-15,20948.8,21271.55,20885.95,21250.8
17-Aug-15,21310.95,21404.75,21107.65,21364.5
18-Aug-15,21492.7,21555.4,21336.35,21465.6
19-Aug-15,21462.5,21618.25,21361.1,21485.05
20-Aug-15,21496.85,21599.6,21177.4,21207.3
21-Aug-15,21003,21101.75,20789.9,21046.15
24-Aug-15,20430,20430,19227.8,19314.2
25-Aug-15,19562.35,19830.65,18770.65,19742.6
26-Aug-15,19710.4,19948.9,19400.1,19585.85
27-Aug-15,19937.5,20172.5,19803.65,20120.75
28-Aug-15,20323.3,20427.1,20091.95,20215.35
31-Aug-15,20224.75,20419.35,20032.3,20095.75
1-Sep-15,18789.5,18828.6,18494.1,18633.95
2-Sep-15,18943,18983.45,18708.4,18742.35
3-Sep-15,19899.1,19958.75,19689.5,19722.25
4-Sep-15,20304.35,20307.4,20069.35,20207.15
6-Sep-15,18961.3,19032.95,18819.65,18941.5
7-Sep-15,20307.6,20371.25,20208,20235.8
9-Sep-15,19293.75,19491.9,19268.4,19402.5
10-Sep-15,20064.85,20121.15,19877.45,19944.3
11-Sep-15,19192.55,19758.5,19171.8,19679.95
12-Sep-15,19334.75,19359.3,18991.15,19009.2
14-Sep-15,19633.45,19828.2,19537.05,19810.5
15-Sep-15,19841.5,19889.7,19584.05,19638.3
16-Sep-15,19776.7,19785.1,19425.4,19485.1
18-Sep-15,19687.5,19840.95,19597.5,19642.45
21-Sep-15,19522.55,19716.25,19494.5,19669.55
22-Sep-15,19785.55,19795.05,19344.15,19398.8
23-Sep-15,19173.55,19425.05,19107.05,19356.35
24-Sep-15,19389.3,19463.6,19303.95,19358.95
28-Sep-15,19448.5,19448.5,19183.85,19206.35
29-Sep-15,19025.45,19324.25,18900.05,19235.15
30-Sep-15,19394.7,19639.65,19341.15,19609.75
2-Oct-15,18672.75,19120.7,18638.5,18945.5
3-Oct-15,19784.9,19931.8,19674.3,19751.25
4-Oct-15,20226.65,20382.6,20188.8,20342.85
6-Oct-15,18981.5,19174.45,18970.65,19130.45
7-Oct-15,20326.8,20381.8,20153.8,20223.75
8-Oct-15,21597.9,21730.8,21459.7,21524.5
9-Oct-15,19176.6,19568.05,18994.35,19501.75
11-Oct-15,19629.05,19661.35,19273.55,19311.3
12-Oct-15,19096.15,19179.25,18937.55,19159.75
13-Oct-15,19991,19992.1,19783.65,19899.7
14-Oct-15,19913.2,19987.55,19855,19918.45
15-Oct-15,20017.7,20037.65,19938.4,19961.35
16-Oct-15,20030.9,20042.2,19943.7,19999.8
19-Oct-15,20039.75,20141.85,20020.3,20133
20-Oct-15,20179.8,20243.15,20052.55,20139.5
21-Oct-15,20144.6,20155.85,19948.15,20043.25
23-Oct-15,20199.85,20199.85,19931,19943.05
26-Oct-15,20000.85,20012.35,19825.75,19859.45
27-Oct-15,19852.7,19938.05,19821.55,19915
28-Oct-15,19883.8,19957.95,19765.55,19859.25
29-Oct-15,19881.55,19881.55,19710.25,19744.55
30-Oct-15,19782.8,19908.35,19701.75,19733.6
2-Nov-15,19036.95,19324.05,19036.95,19286.7
3-Nov-15,19801.35,19822.85,19644.15,19699.55
5-Nov-15,19057.45,19363.45,19046.1,19342.75
6-Nov-15,19254.4,19289.25,18817.25,18840.6
8-Nov-15,21613.7,21617.6,21234.55,21393.6
9-Nov-15,19644.65,19720.65,19436.8,19504.6
11-Nov-15,19311.3,19311.3,19311.3,19311.3
12-Nov-15,19217.1,19267.9,18943.3,19003.35
13-Nov-15,19391.75,19391.75,19151.1,19268.9
16-Nov-15,19232.65,19285.75,19104,19163.4
17-Nov-15,19283.45,19289.1,19173.4,19275.9
18-Nov-15,19294.7,19356.6,19147.35,19182.75
19-Nov-15,19288.85,19413.35,19248.35,19397.95
20-Nov-15,19446.7,19600.25,19413.45,19534.75
23-Nov-15,19595.55,19663.15,19542.6,19577.2
24-Nov-15,19600.3,19678.6,19574.65,19607.9
26-Nov-15,19660.25,19709.4,19618.25,19627.75
27-Nov-15,19714.9,19781.3,19626.15,19681.95
30-Nov-15,19709.95,19723,19596.45,19616.7
1-Dec-15,18652,18733.2,18578.4,18714.6
2-Dec-15,19418.2,19595.95,19387.05,19571.95
3-Dec-15,19774.8,20070.25,19774.8,20056
5-Dec-15,19359.85,19359.85,18935.95,18980
6-Dec-15,18779.7,18899.7,18741.8,18880.2
8-Dec-15,21327.15,21327.15,20836.65,20877.2
10-Dec-15,20022,20047.2,19875.2,19938.85
14-Dec-15,18942.95,19145.45,18875.6,19098.4
15-Dec-15,19145.35,19240.1,19110.95,19227.25
16-Dec-15,19319.5,19400.15,19279.5,19302.9
17-Dec-15,19404.8,19604.8,19378.5,19588.75
18-Dec-15,19564.65,19686.5,19538.95,19593.85
21-Dec-15,19610.95,19748.3,19584.9,19724.75
22-Dec-15,19746.1,19803.95,19646.2,19668.3
23-Dec-15,19741.45,19793.5,19718.3,19769.5
24-Dec-15,19835,19836.15,19739.4,19785.15
28-Dec-15,19813.95,19889.55,19813.5,19850.1
29-Dec-15,19886.25,19940.75,19856.2,19912.5
30-Dec-15,19953.95,19972.75,19830.25,19850
31-Dec-15,19899.1,20005,19885.35,19977.05
1-Jan-16,19995.05,20182.15,19973.35,20169.45
2-Jan-16,18498.5,18510.75,18345,18466.15
3-Jan-16,17186.45,17698.65,17177.85,17669.25
4-Jan-16,18720,18809.8,18667.35,18761.3
6-Jan-16,19775.6,19912.5,19702.45,19726.8
7-Jan-16,20611.35,20859.8,20611.35,20831.25
8-Jan-16,22562.75,22724.8,22332,22521.9
9-Jan-16,23043.6,23109.1,22886.05,22960.8
11-Jan-16,23661.95,23783,23593.5,23648.95
12-Jan-16,22238.45,22243.7,21958.35,21974.15
